Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
567472	3630	12.9589	2	4.7696E+06	328331	473.329	210	893	5466	HCD-HMSn
567472	3631	12.9611	2	7.5781E+06	640466	530.2779	288	1317	8584	HCD-HMSn
567472	3632	12.9634	2	6.2268E+06	213961	128.1345	89.15	1087	6830	HCD-HMSn
567472	3633	12.9656	2	1.0956E+07	583859	390.4502	253.6	1661	9700	HCD-HMSn
567472	3634	12.9679	2	3.4792E+06	267573	411.5961	180.3	810	4882	HCD-HMSn
567472	3635	12.9702	2	5.738E+06	176558	724.3382	59.23	1032	6141	HCD-HMSn
567472	3636	12.9724	2	5.8361E+06	166722	374.2147	61.42	1097	7106	HCD-HMSn
567472	3637	12.9753	1	1.8765E+09	1.3451E+08	723.8543	482.2	14724	14724	HMS
567472	3638	12.9797	2	1.826E+07	1.7874E+06	459.7301	181.1	523	2506	HCD-HMSn
567472	3639	12.9820	2	6.1113E+06	423137	518.2505	206.5	1167	6583	HCD-HMSn
567472	3640	12.9842	2	2.5817E+07	3.8571E+06	467.2547	488	750	3773	HCD-HMSn
567472	3641	12.9864	2	2.9458E+07	2.3072E+06	369.6905	371.9	1260	6241	HCD-HMSn
567472	3642	12.9887	2	2.2507E+07	871494	790.8784	196.8	1934	10652	HCD-HMSn
567472	3643	12.9910	2	2.656E+07	2.7756E+06	774.884	575.1	1721	9322	HCD-HMSn
567472	3644	12.9932	2	9.4754E+06	729115	110.0719	342	1493	8919	HCD-HMSn
567472	3645	12.9955	2	4.249E+06	104076	346.2291	40.6	795	5605	HCD-HMSn
567472	3646	12.9978	2	9.2829E+06	474140	205.6396	236.6	1319	7169	HCD-HMSn
567472	3647	13.0000	2	1.2343E+07	755650	575.8215	280.6	1651	9643	HCD-HMSn
567472	3648	13.0023	2	7.3697E+06	630641	367.2295	222.3	1053	6148	HCD-HMSn
567472	3649	13.0045	2	3.3196E+07	7.0601E+06	782.881	1395	1769	9383	HCD-HMSn
567472	3650	13.0074	1	2.3549E+09	1.5031E+08	723.8543	412	13984	13984	HMS
567472	3651	13.0118	2	9.8721E+06	401969	128.1347	140.2	1219	8073	HCD-HMSn
567472	3652	13.0141	2	1.1863E+07	538695	376.2761	122.4	987	5782	HCD-HMSn
567472	3653	13.0163	2	1.6525E+07	2.7794E+06	459.2406	441.4	813	4013	HCD-HMSn
567472	3654	13.0185	2	1.5405E+07	1.1275E+06	454.5982	365.4	1327	7779	HCD-HMSn
567472	3655	13.0208	2	8.3162E+06	1.9216E+06	590.8123	694	864	4584	HCD-HMSn
567472	3656	13.0231	2	9.3587E+06	593524	601.315	254.2	1453	8454	HCD-HMSn
567472	3657	13.0253	2	5.0169E+06	175765	790.8777	65.61	914	6027	HCD-HMSn
567472	3658	13.0276	2	8.2238E+06	918425	490.7725	441.9	979	5657	HCD-HMSn
567472	3659	13.0298	2	1.1093E+07	323587	346.2291	94.58	1377	8504	HCD-HMSn
567472	3660	13.0321	2	8.1497E+06	299497	369.6907	139.1	1376	8460	HCD-HMSn
567472	3661	13.0343	2	9.9159E+06	522411	272.1719	119.4	770	4146	HCD-HMSn
567472	3662	13.0366	2	9.3325E+06	497864	175.1193	182.3	1091	6547	HCD-HMSn
567472	3663	13.0394	1	2.0384E+09	1.5821E+08	774.8833	540.7	15228	15228	HMS
567472	3664	13.0439	2	1.9346E+07	2.7154E+06	448.2458	273.9	543	2436	HCD-HMSn
567472	3665	13.0461	2	2.3684E+07	2.0358E+06	792.0603	459	1805	10700	HCD-HMSn
567472	3666	13.0484	2	2.3437E+07	2.0389E+06	110.0718	452.8	1358	7545	HCD-HMSn
567472	3667	13.0506	2	7.2038E+06	580224	290.1461	304.1	919	5362	HCD-HMSn
567472	3668	13.0529	2	4.2051E+06	251913	498.77	147.4	931	5894	HCD-HMSn
567472	3669	13.0551	2	3.5649E+06	349145	459.2405	231.8	843	4890	HCD-HMSn
567472	3670	13.0574	2	3.364E+06	232809	110.0719	127.8	766	5616	HCD-HMSn
567472	3671	13.0596	2	3.3973E+06	290057	459.2407	193.7	956	5929	HCD-HMSn
567472	3672	13.0618	2	1.3538E+07	1.5078E+06	110.0719	527.7	1346	7810	HCD-HMSn
567472	3673	13.0641	2	5.5348E+06	165888	343.1731	56.09	964	5603	HCD-HMSn
567472	3674	13.0664	2	1.529E+07	2.5346E+06	591.2839	906.3	1190	7261	HCD-HMSn
567472	3675	13.0686	2	1.9796E+07	1.3738E+06	601.3148	464.2	2197	12221	HCD-HMSn
567472	3676	13.0715	1	2.2084E+09	2.2863E+08	774.8832	655.8	13582	13582	HMS
567472	3677	13.0759	2	8.3824E+06	520020	402.2191	125.4	763	4078	HCD-HMSn
567472	3678	13.0782	2	8.0712E+06	240074	512.3039	75.25	1148	7947	HCD-HMSn
567472	3679	13.0804	2	8.6313E+07	8.811E+06	601.3148	425.9	1209	5869	HCD-HMSn
567472	3680	13.0827	2	3.108E+07	5.9751E+06	515.3033	472.7	528	2221	HCD-HMSn
567472	3681	13.0849	2	1.737E+07	1.5561E+06	423.2217	311	853	3972	HCD-HMSn
567472	3682	13.0872	2	1.9203E+07	4.0393E+06	475.2745	674.3	890	5100	HCD-HMSn
567472	3683	13.0894	2	1.9527E+07	918203	110.0719	269	2029	11443	HCD-HMSn
567472	3684	13.0916	2	2.7164E+07	2.2955E+06	707.3234	682.5	2329	12814	HCD-HMSn
