Unique_Seq_ID	Mod_Count	Mod_Description	Monoisotopic_Mass
821	0		2212.12756
822	0		1909.78261
823	2	IodoAcet:3,IodoAcet:6	2297.93567
824	1	IodoAcet:12	2176.91527
825	2	IodoAcet:22,IodoAcet:23	3394.70456
826	0		2442.1848
827	0		2438.21235
828	0		2444.23213
829	0		2235.12828
830	1	IodoAcet:17	2568.10821
831	0		2204.97085
832	0		2455.33748
833	0		2089.07241
834	0		2370.07902
835	2	IodoAcet:11,IodoAcet:20	2333.07388
836	1	IodoAcet:9	2734.3392
837	1	IodoAcet:15	2096.87916
838	1	IodoAcet:17	2244.96663
839	0		4404.7334
840	0		2662.32776
841	0		2841.36421
842	1	IodoAcet:17	2307.2004
843	1	IodoAcet:5	2635.31754
844	1	IodoAcet:5	2391.16402
845	1	IodoAcet:15	2513.0355
846	1	IodoAcet:18	2715.40127
847	0		2813.41288
848	0		2293.01675
849	0		2280.14254
850	1	IodoAcet:8	2309.20232
851	0		2497.26338
852	0		3031.59367
853	0		2261.10034
854	2	IodoAcet:3,IodoAcet:18	3533.62387
855	0		2319.0919
856	1	Plus1Oxy:15	2995.40522
857	0		2347.2649
858	0		2260.13093
859	0		2197.00348
860	0		2492.14881
861	0		2278.11884
862	0		2776.29725
863	1	IodoAcet:18	2240.09349
864	1	IodoAcet:13	3000.35854
865	0		2260.07679
866	1	IodoAcet:8	2288.13574
867	0		2764.45334
868	2	IodoAcet:6,IodoAcet:18	2942.30744
869	2	IodoAcet:1,IodoAcet:11	3219.47457
870	1	IodoAcet:9	3032.49706
